2026,Dae'Quan Wright,Mississippi,TE,TE,4838696.0,75.75,246.0,32.25,9.25,,,,,,,,,78.5,7156c958-2278-4aaa-90ce-8beacb6ca841
2026,Dallen Bentley,Utah,TE,TE,5159802.0,76.125,253.0,33.125,9.25,4.62,1.62,,35.0,118.0,,4.42,24.0,79.375,219cc4ad-d771-457d-8d53-9aa219831968
2026,Dalton Johnson,Arizona,DB,SAF,4682488.0,70.875,192.0,30.875,9.125,4.41,1.59,,36.0,119.0,,,,74.75,207ed7a4-5ba6-48da-bb5c-11c98bd0f7c8
2026,Dametrious Crownover,Texas A&M,OL,OT,4431526.0,79.25,319.0,35.375,10.0,5.14,1.79,,,,7.88,4.98,,85.25,2e3e7721-a4eb-4d8c-b454-61a843cc0509
2026,Damonic Williams,Oklahoma,DL,DT,4685582.0,73.625,305.0,33.125,10.0,,,,,100.0,,4.96,30.0,,e934c456-76c7-40fa-81ef-97195c7090c5
2026,Damonte Smith,Middle Tennessee State,DL,DT,4714294.0,73.0,295.0,31.5,9.875,5.05,1.76,2.95,27.0,106.0,7.71,4.87,31.0,,
2026,Dani Dennis-Sutton,Penn State,DL,EDGE,4685315.0,77.625,256.0,33.5,10.125,4.63,1.63,,39.5,131.0,6.9,,26.0,82.25,7aa35736-0ba0-4806-a54a-48eb75d436e5
2026,Darrell Jackson Jr.,Florida State,DL,DT,4612836.0,77.5,315.0,34.75,11.0,,,,26.5,,,,,86.0,18294d9e-63b3-4b50-8291-a7545a2fc578
2026,Darrian Lewis,West Virginia,DB,SS,4710851.0,69.625,193.0,30.875,8.875,4.51,1.54,2.56,36.5,125.0,7.15,4.26,,,
2026,David Bailey,Texas Tech,DL,EDGE,4685248.0,75.625,251.0,33.75,10.25,4.5,1.62,,35.0,129.0,,,,79.75,aecc62b8-a52a-46eb-b39a-50fe0a874a0e
2026,David Blay Jr.,Miami,DL,DT,5150999.0,74.375,292.0,32.0,10.25,5.07,1.74,2.97,,98.0,7.69,4.81,27.0,,
2026,David Gusta,Kentucky,DL,DT,4602934.0,74.375,308.0,31.125,10.0,4.88,1.68,,32.0,,,,37.0,76.25,e4731ce1-6ed2-46ea-9278-0c4d63b01fe1
2026,Davison Igbinosun,Ohio State,DB,CB,4832035.0,74.125,189.0,32.875,9.125,4.45,1.58,,34.0,120.0,,,,78.625,ea49ea08-f421-499f-9dfe-329af74c1ca4
2026,Daylen Everette,Georgia,DB,CB,4685327.0,73.25,196.0,31.875,9.625,4.38,1.54,,37.5,124.0,,,,77.625,36ac2bcc-5dc7-4368-8794-78827c9dc4f8
2026,Dayon Hayes,Texas A&M,DL,EDGE,4429920.0,75.125,290.0,32.625,9.25,4.81,1.69,2.81,28.0,110.0,7.26,4.39,19.0,,
2026,De'Zhaun Stribling,Mississippi,WR,WR,4710714.0,74.125,207.0,31.625,10.0,4.36,1.53,,36.0,127.0,,,,,e7292708-a2a9-4f2e-b676-b13752c18340
2026,DeMonte Capehart,Clemson,DL,DT,4429007.0,76.875,313.0,33.875,10.25,4.85,1.71,,33.5,107.0,,,,82.75,efde2fd0-d797-41f4-a6b0-d1b7821aa738
2026,DeShon Singleton,Nebraska,DB,SAF,5081093.0,75.0,205.0,32.875,10.0,4.57,,,39.5,130.0,,,,80.25,554af848-9ba2-49d3-863c-8608b1540d70
2026,Deion Burks,Oklahoma,WR,WR,4683151.0,69.75,180.0,29.375,9.5,4.3,1.49,,42.5,131.0,7.18,4.19,26.0,72.75,0961d644-229a-42fe-9b3e-8676eab74b85
2026,Demond Claiborne,Wake Forest,RB,RB,4832846.0,69.75,188.0,30.125,9.0,4.37,1.59,,,122.0,,,,72.25,b03915d8-3fd4-49ac-82d4-37a2b4f1bf70
2026,Denzel Boston,Washington,WR,WR,4832800.0,75.625,212.0,32.0,9.75,,,,35.0,,6.8,4.28,,77.375,899bbb34-08ea-4515-8ff7-f4db5c695daf
2026,Deontae Lawson,Alabama,LB,LB,4432725.0,74.875,226.0,31.875,9.25,,,,,,,,,78.25,450c7425-8983-49ea-861a-91f71e5aaa66
2026,Derek Robertson,Monmouth,QB,QB,4696065.0,73.625,214.0,31.5,9.375,4.71,1.69,2.76,31.0,113.0,7.43,4.4,,,
2026,Derrick Moore,Michigan,DL,EDGE,4685461.0,75.875,255.0,33.375,9.125,,,,30.0,115.0,,,,81.25,78c527e2-9923-4855-883d-3141d18a5263
2026,Desmond Reid,Pittsburgh,RB,RB,5089535.0,66.25,174.0,28.125,8.25,4.58,,,35.0,,,,,69.75,bb713b7c-6497-412e-9ad6-a872ecb3b8b5
2026,Deven Eastern,Minnesota,DL,DT,4609203.0,77.25,315.0,34.0,10.0,,,,27.5,112.0,8.07,,,,818c233c-8366-4179-9413-d255834f79e0
2026,Devin Moore,Florida,DB,CB,4702577.0,75.25,198.0,31.625,8.625,4.5,1.56,,34.5,,,,,76.875,ff6e5f0e-73d7-49e8-bbec-3673640b9067
2026,Diego Pavia,Vanderbilt,QB,QB,5084180.0,70.125,207.0,28.625,9.625,4.83,1.65,2.73,,,,4.38,,73.5,42ed090f-b233-4071-90ca-35ba52deace9
2026,Diego Pounds,Mississippi,OL,OT,4602984.0,78.0,325.0,33.75,9.75,5.15,1.77,,30.0,112.0,7.9,,,84.25,6bb49c3b-c953-4dd8-8ba0-d2ec1a0b288c
2026,Dillon Bell,Georgia,WR,WR,4712579.0,72.75,209.0,30.25,9.5,4.5,1.58,,39.0,126.0,,,,,8cd3eef7-68d6-46e9-a8a0-202e7b94d797
2026,Dillon Thieneman,Oregon,DB,SAF,4954445.0,72.125,201.0,31.375,9.0,4.35,1.52,,41.0,125.0,,,18.0,78.125,53fcdd12-a09e-479d-addd-08f06be57a14
2026,Dillon Wade,Auburn,OL,G,4581189.0,75.375,316.0,31.875,10.0,5.02,1.75,,28.5,104.0,,,,79.25,5d42ed5b-a04a-49af-b145-59b596936952
2026,Domani Jackson,Alabama,DB,CB,4685402.0,72.75,194.0,31.125,9.125,4.41,1.58,,,,,,,,24284823-0974-4d94-9add-083bee39fd9b
2026,Dominic Zvada,Michigan,SPEC,K,5082424.0,75.25,178.0,31.75,9.125,,,,,,,,,,d4297f61-4ae3-4b8a-898d-762fb4398df5
2026,Domonique Orange,Iowa State,DL,DT,4698728.0,74.375,322.0,33.375,10.25,,,,,,,,,,e851f767-520c-41f0-9c96-60f975c72013
2026,Donaven McCulley,Michigan,WR,WR,4596347.0,76.5,203.0,32.625,10.25,,,,,,,,,,01392846-1921-4876-a51f-3b17ee480aac
2026,Dontay Corleone,Cincinnati,DL,DT,4594205.0,72.5,340.0,31.875,9.5,,,,,,,,,77.5,c4478c66-f9a6-46fe-b5ac-2c00b1d1e0f2
2026,Drew Allar,Penn State,QB,QB,4714771.0,77.25,228.0,32.75,9.875,,,,,,,,,79.625,6a77ebea-c7e0-4364-b1b0-3ed22e226de8
2026,Drew Nash,Western Colorado,QB,QB,,73.375,211.0,32.0,9.625,4.67,1.69,2.75,31.5,111.0,7.45,4.52,20.0,,
2026,Drew Shelton,Penn State,OL,OT,4685554.0,77.125,313.0,33.375,9.625,5.16,1.79,,31.0,112.0,,,,82.375,f72adefc-0138-423f-a390-d3c0b38948bf
2026,Drew Stevens,Iowa,SPEC,K,5081335.0,73.125,213.0,29.875,9.25,,,,,,,,,,10188894-9801-4ec6-8df2-2935fecfc184
2026,Eli Blakey,Miami (OH),DB,SS,4597312.0,73.625,204.0,33.25,8.75,4.78,1.5,2.78,36.0,121.0,7.05,4.28,,,
2026,Eli Heidenreich,Navy,RB,RB,5081508.0,72.0,198.0,29.25,9.5,4.44,1.55,,35.5,120.0,6.5,4.03,16.0,73.25,5eeeba09-5e94-455e-878a-46b8050ff229
2026,Eli Raridon,Notre Dame,TE,TE,4831959.0,78.125,245.0,32.75,10.75,4.62,1.6,,36.0,123.0,7.16,4.37,20.0,80.0,161f9620-61d9-4178-950e-a9abd3b19806
2026,Eli Stowers,Vanderbilt,TE,TE,4431574.0,75.75,239.0,32.625,9.75,4.51,1.59,,45.5,135.0,,,,79.75,d342623d-a3ec-4c94-9d82-466f2f83274e
2026,Elijah Sarratt,Indiana,WR,WR,5088338.0,74.5,210.0,31.25,10.0,,,,,,,,,75.75,6e3d25b1-56fb-4866-a90b-3847d8f86645
2026,Emmanuel Henderson Jr.,Kansas,WR,WR,4685381.0,72.875,185.0,31.0,8.375,4.44,1.56,,35.0,120.0,7.34,4.33,,76.75,f44e5742-e199-4a37-8ad0-eb802bb27086
2026,Emmanuel McNeil-Warren,Toledo,DB,SAF,4837186.0,75.5,201.0,32.125,9.25,4.52,1.58,,35.5,122.0,,,,78.25,53f26b43-7553-4736-a6c9-ffeeb12d706b
2026,Emmanuel Pregnon,Oregon,OL,G,4608929.0,76.25,314.0,33.625,11.0,5.21,1.82,,35.0,111.0,,,,82.875,bdafa9c9-fa1e-4c60-a9ae-9e17d391bd02
2026,Emmett Johnson,Nebraska,RB,RB,4832955.0,70.25,202.0,30.25,9.75,4.56,1.59,,35.5,120.0,7.32,4.29,16.0,74.375,e4da5f73-f76a-42a9-8ddb-7f2fb72d6580
2026,Enrique Cruz,Houston,OL,OT,4691556.0,77.5,313.0,33.75,10.25,4.94,1.74,,35.0,116.0,,,,82.75,f0af61d9-0713-462e-9efe-18e0c79d0baa
2026,Ephesians Prysock,Washington,DB,CB,4685523.0,75.375,196.0,33.125,9.75,4.45,1.57,,39.0,124.0,,,,80.5,81e19e94-8db7-4d1c-a0d9-9d067cf0843f
2026,Eric Gentry,USC,LB,LB,4602656.0,78.625,221.0,35.0,10.5,4.54,,,35.5,124,6.76,4.32,13.0,85.625,8ecc9c16-cbe5-4d9f-af69-6a0f7563d258
2026,Eric McAlister,TCU,WR,WR,4602185.0,75.625,194.0,32.625,9.75,,,,,,,,,,1f85078a-e4d0-45b9-b387-8af2dec16c49
