season,nfl_id,name,position,ngs_position,position_group,team_id,games_played,games_started,game_snaps,team_snaps,pass_rush_snaps,pass_rush_rate,get_off_time,qb_pressures,qb_pressure_rate,time_to_pressure,sacks,sack_rate,time_to_sack,qb_defeats,turn_pressures,qualified_defender
2022,46083,Marcus Davenport,DE,ED,DL,3300,15,9,453,935,260,0.9849,0.9264,43,0.1654,2.83256,0.5,0.0019,3.901,15,0,False
2022,53577,Ta'Quon Graham,DE,DT,DL,0200,11,9,450,728,259,0.9848,1.03293,17,0.0656,2.76471,0,,0,4,0,True
2022,54644,Kingsley Enagbare,OLB,ED,LB,1800,17,7,446,991,246,0.9609,0.89029,31,0.126,3.2,3,0.0122,5.52833,5,1,False
2022,46205,Marquis Haynes,DE,ED,DL,0750,17,1,444,1103,282,0.8896,0.79579,31,0.1099,2.82903,5,0.0177,5.2536,10,1,False
2022,52585,Michael Danna,DE,DT,DL,2310,13,0,444,837,287,0.9631,0.95419,31,0.108,3.20645,5,0.0174,3.7616,11,1,True
2022,43308,Shaq Lawson,DE,ED,DL,0610,15,6,443,931,256,0.9588,0.91388,22,0.0859,2.82273,3.5,0.0137,4.6215,6,2,False
2022,53509,Divine Deablo,OLB,LB,LB,2520,8,8,441,511,32,0.1185,1.13675,4,0.125,2.525,0,,0,2,0,True
2022,53459,Gregory Rousseau,DE,ED,DL,0610,13,13,437,783,275,0.9549,0.8625,32,0.1164,2.85937,8,0.0291,4.34211,10,2,True
2022,42365,Bud Dupree,OLB,ED,LB,2100,11,11,430,724,277,0.9172,0.80951,31,0.1119,2.84516,4,0.0144,5.268,13,1,True
2022,42378,Mario Edwards,DT,ED,DL,2100,13,7,429,849,321,0.9877,0.91486,29,0.0903,3.18276,3,0.0094,6.15133,5,1,True
2022,47811,Jerry Tillery,DT,DT,DL,2520,15,4,426,928,258,0.9773,1.02065,20,0.0775,2.83,1,0.0039,2.703,7,0,False
2022,46249,Folorunso Fatukasi,DT,DT,DL,2250,14,13,425,920,228,1,1.10296,10,0.0439,3.11,1.5,0.0066,5.666,2,0,False
2022,47939,Justin Hollins,OLB,ED,LB,1800,16,5,425,927,224,0.8784,0.85263,22,0.0982,2.93636,3.5,0.0156,5.68625,10,2,False
2022,44880,Dawuane Smoot,DE,ED,DL,2250,15,0,424,967,280,0.9556,0.88089,32,0.1143,2.87187,5,0.0179,4.1425,9,1,False
2022,52663,Tae Crowder,ILB,LB,LB,3410,12,8,424,739,48,0.2087,0.90764,8,0.1667,2.45,1,0.0208,3.562,5,0,True
2022,37075,Von Miller,OLB,ED,LB,0610,11,11,423,693,279,0.9721,0.76739,49,0.1756,2.66735,8,0.0287,4.31375,21,2,True
2022,53668,Jonathon Cooper,OLB,ED,LB,1400,14,9,422,880,187,0.7759,0.86338,12,0.0642,2.90833,2,0.0107,4.655,4,1,False
2022,47956,Cole Holcomb,MLB,LB,LB,5110,7,7,420,426,35,0.1346,0.956,3,0.0857,3.06667,0,,0,2,0,True
2022,46771,Abdullah Anderson,DE,DT,DL,0200,16,8,418,1025,157,1,1.0447,10,0.0637,3.19,1,0.0064,5.405,2,0,False
2022,54611,Micah McFadden,ILB,LB,LB,3410,15,7,417,955,47,0.226,1.032,7,0.1489,2.88571,2,0.0425,5.077,3,0,False
2022,55045,Kurt Hinish,DT,DT,DL,2120,15,3,416,1001,191,1,1.07703,6,0.0314,3.13333,1,0.0052,6.006,1,0,False
2022,45643,Dylan Cole,ILB,LB,LB,2100,15,8,414,963,29,0.1137,0.938,7,0.2414,2.85714,1,0.0345,5.542,3,0,False
2022,54505,Boye Mafe,OLB,ED,LB,4600,17,3,409,1117,182,0.8235,0.94865,9,0.0495,2.35556,3,0.0165,4.144,4,0,False
2022,47867,Khalen Saunders,DT,DT,DL,2310,16,0,405,1020,236,0.9672,1.23689,12,0.0508,3.375,3.5,0.0148,5.16275,4,0,False
2022,43497,Kamu Grugier-Hill,ILB,LB,LB,3800,11,6,403,736,19,0.0812,1.02057,3,0.1579,3.3,0,,0,2,0,True
2022,44863,DeMarcus Walker,DE,DT,DL,2100,17,6,403,1100,254,0.9883,0.99868,27,0.1063,3.27778,7,0.0276,4.86913,7,1,False
2022,43341,Deion Jones,ILB,LB,LB,1050,11,5,401,680,20,0.0823,1.0645,6,0.3,3.86667,2.5,0.125,6.23833,2,0,True
2022,44968,Jayon Brown,OLB,LB,LB,2520,8,6,400,504,21,0.0886,0.9266,2,0.0952,2.2,0,,0,2,0,True
2022,46141,Nathan Shepherd,DT,DT,DL,3430,17,3,400,1093,197,1,1.11477,15,0.0761,3,1.5,0.0076,4.8395,4,0,False
2022,41599,Joe Thomas,ILB,LB,LB,0810,14,9,397,847,21,0.1193,1.08,3,0.1429,2.83333,1,0.0476,7.315,2,0,False
2022,38545,Bruce Irvin,OLB,ED,LB,4600,11,10,394,718,180,0.9045,0.93124,19,0.1056,3.02105,3.5,0.0194,4.94975,5,0,True
2022,52835,Michael Hoecht,DT,ED,DL,2510,14,6,391,874,196,0.8789,0.89982,18,0.0918,3.25,4.5,0.023,4.6174,3,4,False
2022,53540,Cam Sample,DE,ED,DL,0920,16,1,391,996,218,0.9083,0.9162,15,0.0688,3.17333,2,0.0092,3.7405,5,1,False
2022,52490,Neville Gallimore,DT,DT,DL,1200,16,1,384,1045,188,0.9947,0.99004,9,0.0479,2.31111,1,0.0053,2.803,7,0,False
2022,54641,Damone Clark,LB,LB,LB,1200,10,5,384,646,15,0.0773,0.9566,3,0.2,4,0,,0,0,0,True
2022,43455,D.J. Reader,NT,DT,DL,0920,10,10,383,642,219,0.9821,0.99737,27,0.1233,2.78519,0,,0,9,2,True
2022,54498,Logan Hall,DE,DT,DL,4900,17,0,382,1073,276,0.9892,0.95838,19,0.0688,2.99474,2.5,0.0091,4.32033,5,1,False
2022,53502,Milton Williams,DT,DT,DL,3700,17,0,380,1072,222,1,1.06076,9,0.0405,3.16667,4,0.018,4.8655,2,0,False
2022,38619,Akiem Hicks,DT,DT,DL,4900,11,11,379,689,212,0.9907,0.99608,6,0.0283,2.93333,1,0.0047,4.938,3,0,True
2022,54560,Zach Carter,DT,DT,DL,0920,16,9,379,996,178,0.9944,1.03387,3,0.0169,3.66667,0.5,0.0028,5.595,0,0,False
2022,48089,Malik Reed,OLB,ED,LB,3900,14,2,377,855,208,0.8851,0.83134,13,0.0625,2.86154,1,0.0048,4.405,3,0,False
2022,37087,Robert Quinn,OLB,ED,LB,3700,13,7,375,808,222,0.9694,0.77173,28,0.1261,2.66071,1,0.0045,3.537,12,0,False
2022,37145,Justin Houston,OLB,ED,LB,0325,14,1,375,864,267,0.9239,0.76178,44,0.1648,2.65682,9.5,0.0356,4.75764,18,1,False
2022,42443,Angelo Blackson,DT,DT,DL,0810,15,4,375,914,199,0.995,1.06338,4,0.0201,3.175,0,,0,0,0,False
2022,55173,Timmy Horne,DT,DT,DL,0200,17,5,375,1082,177,0.9944,1.12383,4,0.0226,3.85,0,,0,1,0,False
2022,46144,Derrick Nnadi,DT,DT,DL,2310,17,17,374,1093,197,0.9899,1.16216,5,0.0254,3.18,0,,0,1,0,False
2022,42331,Efe Obada,DE,ED,DL,5110,17,1,370,998,207,0.9857,0.90955,23,0.1111,2.83913,4,0.0193,6.191,11,0,False
2022,53490,Carlos Basham,DE,ED,DL,0610,15,0,370,938,233,0.951,0.88785,23,0.0987,3.16522,2,0.0086,6.172,7,1,False
2022,41915,Shaquil Barrett,OLB,ED,LB,4900,8,8,366,514,204,0.8644,0.92588,25,0.1226,2.956,3,0.0147,4.62767,8,0,True
2022,35562,Al Woods,NT,DT,DL,4600,14,14,364,934,152,1,1.32993,12,0.079,3.18333,2,0.0132,5.479,2,0,False
2022,52462,A.J. Epenesa,DE,ED,DL,0610,15,2,360,930,233,0.9668,0.78258,26,0.1116,2.91538,6.5,0.0279,4.468,9,1,False
2022,47795,Rashan Gary,OLB,ED,LB,1800,9,9,359,514,189,0.9895,0.90588,36,0.1905,2.66944,6,0.0318,3.85133,19,3,True
2022,44815,Solomon Thomas,DT,DT,DL,3430,17,0,358,1093,180,0.9783,1.01849,10,0.0556,3.03,0.5,0.0028,4.671,2,0,False
2022,37841,Mario Addison,DE,ED,DL,2120,12,1,357,792,200,0.9901,0.86929,22,0.11,2.67727,1,0.005,3.502,11,0,False
2022,46232,Tim Settle,DT,DT,DL,0610,15,2,355,944,213,1,1.04021,13,0.061,2.83077,1,0.0047,2.936,6,0,False
2022,43797,Cory Littleton,OLB,LB,LB,0750,15,7,354,993,31,0.1938,0.95592,5,0.1613,2.64,0.5,0.0161,4.971,3,0,False
2022,43335,A'Shawn Robinson,DT,DT,DL,2510,10,10,351,593,179,1,1.05784,6,0.0335,2.81667,0,,0,1,0,True
2022,52468,Josh Uche,OLB,ED,LB,3200,15,0,351,954,265,0.866,0.89788,49,0.1849,2.70408,11.5,0.0434,4.57342,21,2,False
2022,41786,Kerry Hyder,DE,DT,DL,4500,16,1,347,957,218,1,1.01761,18,0.0826,3.15556,1,0.0046,5.205,3,0,False
2022,41595,Mike Pennel,NT,DT,DL,0810,17,2,345,1043,147,0.9932,1.19424,6,0.0408,2.71667,0,,0,3,0,False
2022,44887,Duke Riley,ILB,LB,LB,2700,17,2,345,1086,32,0.1164,1.004,9,0.2812,3.01111,1,0.0312,6.239,4,0,False
2022,53521,Monty Rice,ILB,LB,LB,2100,10,6,345,676,15,0.079,0.74375,3,0.2,2.83333,0,,0,2,0,True
2022,41336,Justin Ellis,DT,DT,DL,3410,17,4,344,1078,163,0.9879,1.18085,3,0.0184,2.9,1,0.0061,5.72,0,0,False
2022,44859,Tyus Bowser,OLB,ED,LB,0325,9,4,344,535,154,0.7624,0.89137,16,0.1039,3.23125,2,0.013,4.734,2,1,True
2022,46504,Daniel Ekuale,DT,DT,DL,3200,15,0,344,974,265,0.9962,1.00313,20,0.0755,3.44,2,0.0076,4.271,3,1,False
2022,44871,Tanoh Kpassagnon,DE,ED,DL,3300,15,5,342,952,190,1,0.93392,20,0.1053,3.425,2,0.0105,3.83133,4,1,False
2022,48123,Kevin Givens,DT,DT,DL,4500,13,11,338,780,198,0.995,1.01902,9,0.0454,2.72222,2,0.0101,4.104,4,0,False
2022,54529,Nik Bonitto,OLB,ED,LB,1400,15,1,338,971,183,0.8318,0.84383,30,0.1639,2.68,1.5,0.0082,4.187,10,2,False
2022,52495,Anfernee Jennings,OLB,ED,LB,3200,16,3,337,1032,154,0.8603,0.98031,9,0.0584,3.23333,1.5,0.0097,6.218,3,0,False
2022,42395,Jordan Phillips,DE,DT,DL,0610,12,1,334,764,225,0.9956,1.02646,16,0.0711,3.2375,1.5,0.0067,3.604,4,0,False
2022,42360,Arik Armstead,DT,DT,DL,4500,9,9,332,541,219,0.9954,0.97406,14,0.0639,2.81429,0,,0,4,2,True
2022,44886,Chris Wormley,DE,DT,DL,3900,13,1,330,821,188,1,1.03924,10,0.0532,2.58,0.5,0.0027,4.538,5,0,False
2022,48770,Marquise Copeland,DT,DT,DL,2510,15,9,330,920,135,1,1.11099,7,0.0519,3.88571,1,0.0074,4.741,0,0,False
2022,52641,Casey Toohill,DE,ED,DL,5110,16,0,330,930,171,0.9144,0.92935,18,0.1053,3.41111,1,0.0059,7.908,2,0,False
2022,42346,Dante Fowler,OLB,ED,LB,1200,17,0,329,1101,210,0.9375,0.82751,36,0.1714,2.70882,6,0.0286,3.285,15,2,False
2022,52846,Jonah Williams,DT,DT,DL,2510,13,6,326,781,159,1,1.05542,7,0.044,3.07143,0.5,0.0031,5.239,2,0,False
2022,53542,Derrick Barnes,ILB,LB,LB,1540,13,4,325,814,30,0.1704,0.9338,6,0.2,2.95,1,0.0333,5.539,2,0,False
2022,55105,Luke Masterson,OLB,LB,LB,2520,11,7,324,699,12,0.0719,0.87,1,0.0833,3.7,0,,0,0,0,False
2022,54573,Perrion Winfrey,DT,DT,DL,1050,13,0,323,795,180,1,0.94889,13,0.0722,2.93077,0.5,0.0028,4.325,5,0,False
2022,47934,Andrew Van Ginkel,OLB,ED,LB,2700,16,5,320,1032,108,0.5934,0.93605,12,0.1111,2.75833,0.5,0.0046,3.136,5,0,False
2022,53498,Joseph Ossai,DE,ED,DL,0920,16,0,319,996,210,0.9375,0.88179,29,0.1381,2.8931,3.5,0.0167,5.462,10,3,False
2022,53467,Christian Barmore,DT,DT,DL,3200,10,3,318,647,222,0.9911,1.08239,24,0.1081,3.1,2.5,0.0113,4.79733,4,1,False
2022,53602,Tedarrell Slaton,DT,DT,DL,1800,17,2,318,991,126,1,1.17592,6,0.0476,3.43333,0,,0,0,1,False
2022,52492,Terrell Lewis,OLB,ED,LB,2510,11,3,317,665,167,0.8029,0.86531,5,0.0299,2.28,1,0.006,4.321,4,0,False
2022,54781,Jack Sanborn,ILB,LB,LB,0810,8,6,316,475,19,0.1195,1.2226,5,0.2632,4.72,2,0.1053,4.938,0,0,True
2022,43321,Emmanuel Ogbah,DE,ED,DL,2700,9,3,315,556,210,0.9953,0.87551,14,0.0667,2.72143,1,0.0048,2.67,6,0,True
2022,52706,Jonas Griffith,ILB,LB,LB,1400,9,8,311,568,25,0.1359,0.8731,8,0.32,3.3375,0,,0,4,0,True
2022,54541,Travis Jones,DT,DT,DL,0325,15,3,311,899,141,0.993,1.17275,7,0.0496,3.98571,1,0.0071,4.878,0,0,False
2022,43361,Jonathan Bullard,DE,DT,DL,3000,12,8,308,773,153,1,1.05079,5,0.0327,3.54,0,,0,0,0,False
2022,55032,Tomon Fox,OLB,ED,LB,3410,16,1,307,1017,130,0.8125,0.9203,10,0.0769,2.89,1,0.0077,5.839,4,0,False
2022,52505,Jacob Phillips,MLB,LB,LB,1050,7,4,306,424,18,0.1125,0.92843,3,0.1667,3.76667,2,0.1111,5.616,1,0,True
2022,48268,Azeez Al-Shaair,MLB,LB,LB,4500,12,9,303,718,16,0.1019,0.988,5,0.3125,2.3,0,,0,4,0,False
2022,47947,E.J. Speed,OLB,LB,LB,2200,17,5,302,1092,24,0.1983,1.24163,5,0.2083,3.6,1,0.0417,3.237,0,1,False
2022,54526,Drake Jackson,DE,ED,DL,4500,15,0,302,907,217,0.9954,0.84723,19,0.0876,3.02105,3,0.0138,5.42633,4,0,False
2022,54491,Jermaine Johnson,DE,ED,DL,3430,14,0,301,874,145,0.9864,0.94151,13,0.0897,3.48462,2.5,0.0172,4.70067,1,0,False
2022,54582,Micheal Clemons,DE,ED,DL,3430,16,0,301,1039,141,0.993,0.97133,17,0.1206,3.05882,2.5,0.0177,4.086,6,0,False
2022,52665,Malcolm Roach,DT,DT,DL,3300,13,3,298,814,147,0.9932,1.18198,11,0.0748,4.18182,1,0.0068,7.69,0,0,False
2022,53519,Patrick Jones,OLB,ED,LB,3000,16,0,298,1039,154,0.9222,1.03892,14,0.0909,2.95,4,0.026,4.47825,7,1,False
2022,52743,Benito Jones,DT,DT,DL,1540,17,0,296,1076,156,0.9936,1.09518,12,0.0769,3.1,1.5,0.0096,5.304,3,0,False
2022,52592,Bravvion Roy,DT,DT,DL,0750,13,4,291,845,151,0.9934,1.00851,2,0.0132,5.25,0,,0,0,0,False
2022,48462,Kevin Strong,DE,DT,DL,2100,16,1,289,1009,139,0.9858,1.06234,8,0.0575,3.7375,0,,0,0,1,False
2022,53547,Chris Rumph,OLB,ED,LB,4400,15,0,289,872,160,0.8939,0.87492,25,0.1562,3.32,2,0.0125,3.406,5,2,False
2022,41363,Brent Urban,DE,DT,DL,0325,16,0,286,984,138,0.9787,1.10227,8,0.058,3.4125,1,0.0073,5.674,2,0,False
2022,35449,Tyson Alualu,NT,DT,DL,3900,17,2,281,1024,141,0.993,1.09757,6,0.0425,2.93333,0.5,0.0036,4.538,2,0,False
2022,54511,Josh Paschal,DT,ED,DL,1540,10,4,281,600,162,0.9878,1.06022,14,0.0864,2.99286,2,0.0123,5.6895,5,0,False
2022,48259,Darius Harris,ILB,LB,LB,2310,17,4,278,1093,28,0.1718,0.94625,7,0.25,2.12857,1.5,0.0536,4.688,5,0,False
2022,43405,Hassan Ridgeway,DT,DT,DL,4500,12,7,277,706,153,0.9935,1.04328,9,0.0588,2.92222,1,0.0065,3.979,2,1,False
2022,43352,Adam Gotsis,DE,DT,DL,2250,15,1,275,975,139,1,0.9345,9,0.0648,2.88889,1.5,0.0108,4.865,4,1,False
2022,48032,Michael Dogbe,DE,DT,DL,3800,13,4,275,827,120,1,1.04788,6,0.05,2.96667,0,,0,1,0,False
2022,52498,Jonathan Greenard,DE,ED,DL,2120,8,4,274,548,164,1,0.92958,12,0.0732,2.90833,1.5,0.0092,4.706,3,0,True
2022,43332,Austin Johnson,NT,DT,DL,4400,8,8,273,481,149,0.9933,1.06111,6,0.0403,3.11667,1,0.0067,4.038,1,0,True
2022,45008,Tanner Vallejo,ILB,LB,LB,3800,16,5,273,1015,10,0.1,1.069,1,0.1,3.2,0,,0,0,0,False
2022,44905,Montravius Adams,NT,DT,DL,3900,17,9,272,1024,133,0.9925,1.04729,4,0.0301,2.4,0,,0,3,0,False
2022,54535,Chad Muma,ILB,LB,LB,2250,14,2,272,938,13,0.0844,0,4,0.3077,3.4,1.5,0.1154,6.579,1,1,False
2022,53679,Khyiris Tonga,NT,DT,DL,3000,11,2,271,736,139,1,1.19506,7,0.0504,3.34286,0.5,0.0036,5.805,2,2,False
2022,44955,Carlos Watkins,DE,DT,DL,1200,12,4,270,766,112,1,1.07371,7,0.0625,2.62857,0,,0,2,0,False
2022,52538,James Lynch,NT,DT,DL,3000,15,2,268,1007,150,0.9934,1.14213,3,0.02,2.76667,0,,0,1,0,False
2022,52829,Breiden Fehoko,NT,DT,DL,4400,9,3,268,521,104,1,1.32792,2,0.0192,3.05,0,,0,1,0,True
2022,48473,Jonathan Ledbetter,DE,DT,DL,3800,14,3,267,907,132,0.9851,1.08223,3,0.0227,2.83333,1,0.0076,3.937,1,0,False
2022,53582,Tony Fields,OLB,LB,LB,1050,11,7,267,672,18,0.1782,0.98182,1,0.0556,3,0,,0,0,0,False
2022,54643,John Ridgeway,DT,DT,DL,5110,15,4,267,875,118,0.9916,1.25069,4,0.0339,3.925,0,,0,0,0,False
2022,54521,Sam Williams,DE,ED,DL,1200,15,0,264,961,154,0.9625,0.85212,24,0.1558,2.60417,4,0.026,3.9385,16,2,False
2022,48198,Bryan Mone,NT,DT,DL,4600,13,3,263,866,113,1,1.22338,7,0.0619,3.31429,0,,0,0,0,False
2022,37778,Josh Bynes,ILB,LB,LB,0325,7,7,260,450,18,0.1286,0.8,3,0.1667,2,1,0.0556,3.07,3,0,True
2022,45226,Josh Tupou,NT,DT,DL,0920,11,6,260,710,127,0.9922,1.20284,4,0.0315,4.125,2,0.0158,5.956,0,0,False
2022,46133,Tyquan Lewis,DE,ED,DL,2200,7,4,260,424,140,0.9859,0.9199,21,0.15,2.89048,1,0.0071,3.771,7,1,True
2022,54568,Leo Chenal,OLB,LB,LB,2310,16,8,255,1038,30,0.2479,1.18133,3,0.1,2.56667,1,0.0333,4.971,2,0,False
2022,39998,Jon Bostic,OLB,LB,LB,5110,9,5,254,532,11,0.0748,0.881,2,0.1818,2.25,0,,0,1,0,False
2022,45033,Ifeadi Odenigbo,DE,ED,DL,4900,14,0,254,900,153,0.9871,0.84471,18,0.1177,3.20556,3.5,0.0229,5.98,5,0,False
2022,53621,Quinton Bohanna,DT,DT,DL,1200,13,9,254,850,109,1,1.17956,4,0.0367,2.23333,0,,0,2,0,False
2022,35522,Corey Peters,DT,DT,DL,2250,12,3,253,791,125,1,1.09448,10,0.08,3.38,0,,0,0,0,False
2022,54565,Myjai Sanders,OLB,ED,LB,3800,13,4,251,851,163,0.9056,0.86797,19,0.1166,2.96316,3,0.0184,4.113,7,2,False
2022,46255,Jake Martin,DE,ED,DL,1400,13,0,250,848,149,0.8922,0.8303,26,0.1745,3.14615,2.5,0.0168,4.33167,6,1,False
2022,40030,John Jenkins,NT,DT,DL,2700,16,0,248,1036,129,1,1.2365,8,0.062,3.6375,0,,0,0,0,False
2022,44834,Charles Harris,OLB,ED,LB,1540,6,4,245,401,146,0.9241,0.95779,12,0.0822,2.71667,1,0.0069,3.17,5,0,True
2022,46543,Henry Mondeaux,DT,DT,DL,3410,11,4,241,718,100,1,1.23221,1,0.01,2.8,0,,0,0,0,False
2022,44866,Raekwon McMillan,ILB,LB,LB,3200,15,1,240,961,14,0.0927,0.8905,4,0.2857,2.725,1,0.0714,4.072,1,0,False
2022,43354,Carl Nassib,OLB,ED,LB,4900,13,1,239,809,104,0.8814,0.87425,14,0.1346,3.00714,3.5,0.0336,5.546,5,0,False
2022,53639,Victor Dimukeje,OLB,ED,LB,3800,14,2,235,879,98,0.875,0.9912,6,0.0612,3.08333,0,,0,0,0,False
2022,52506,Malik Harrison,OLB,ED,LB,0325,15,8,234,926,33,0.2727,1.111,2,0.0606,3,0,,0,0,0,False
2022,54552,Cameron Thomas,OLB,ED,LB,3800,17,0,231,1075,150,0.9615,0.84733,21,0.14,2.68095,3,0.02,4.53,10,3,False
2022,53712,Michael Dwumfour,DT,DT,DL,4500,9,0,228,609,120,0.9917,1.07984,9,0.075,2.36667,0,,0,6,1,False
2022,47938,Mack Wilson,OLB,LB,LB,3200,12,3,225,753,40,0.2439,1.1609,12,0.3,3.85,1.5,0.0375,7.68467,2,0,False
2022,53513,Chauncey Golston,DE,DT,DL,1200,15,0,225,976,119,0.9754,1.04002,7,0.0588,2.82857,1,0.0084,3.698,1,0,False
2022,47841,Trysten Hill,DT,DT,DL,3800,13,0,224,838,119,0.9835,1.04664,10,0.084,2.75,1,0.0084,3.67,2,0,False
2022,39997,Johnathan Hankins,NT,DT,DL,1200,10,4,221,631,100,1,1.209,3,0.03,3.43333,0,,0,0,0,False
2022,53618,Marlon Tuipulotu,DT,DT,DL,3700,9,1,220,586,128,0.9922,1.06638,4,0.0312,3.1,1,0.0078,5.607,1,1,False
2022,47942,Byron Cowart,DT,DT,DL,2200,17,0,219,1092,109,1,1.05726,3,0.0275,3.06667,0,,0,1,0,False
2022,53479,Azeez Ojulari,OLB,ED,LB,3410,7,5,219,454,137,0.9013,0.78087,22,0.1606,2.91364,5.5,0.0401,4.37233,6,2,False
2022,40171,Nicholas Williams,DT,DT,DL,3410,8,7,218,481,117,0.9915,1.15437,5,0.0427,3.56,0,,0,1,0,False
2022,52515,Akeem Davis-Gaither,OLB,LB,LB,0920,16,1,217,996,27,0.1753,0.91843,5,0.1852,2.34,0,,0,3,0,False
2022,54671,Matt Henningsen,DE,DT,DL,1400,17,0,217,1079,101,1,1.12941,1,0.0099,1.9,1,0.0099,4.192,1,0,False
2022,54478,Jordan Davis,DT,DT,DL,3700,13,5,216,823,107,1,1.20493,6,0.0561,2.66667,0,,0,2,0,False
2022,53561,Tommy Togiai,DT,DT,DL,1050,12,2,214,724,81,0.9878,1.11352,2,0.0247,4.35,0.5,0.0062,6.168,0,0,False
2022,42433,Carl Davis,NT,DT,DL,3200,16,2,213,1019,97,1,1.15013,5,0.0515,2.64,1,0.0103,5.74,3,0,False
2022,54493,Devonte Wyatt,DT,DT,DL,1800,16,0,212,932,104,1,1.01473,10,0.0961,2.96,1.5,0.0144,4.204,1,0,False
2022,54547,DeAngelo Malone,OLB,ED,LB,0200,15,0,207,950,94,0.8393,0.9676,6,0.0638,2.81667,1,0.0106,4.031,4,0,False
2022,46657,Dennis Gardeck,OLB,ED,LB,3800,14,3,205,866,83,0.6336,0.84679,13,0.1566,3.31538,1,0.012,4.004,3,0,False
2022,52475,Julian Okwara,OLB,ED,LB,1540,10,2,205,654,100,0.7463,0.87981,17,0.17,3.39412,2,0.02,8.226,3,0,False
2022,48482,Tyrel Dodson,MLB,LB,LB,0610,8,3,204,528,16,0.1159,0.98933,6,0.375,2.9,1,0.0625,5.306,2,0,False
2022,53663,Patrick Johnson,ILB,ED,LB,3700,16,0,203,1003,102,0.8718,0.8136,12,0.1177,2.66667,0,,0,7,0,False
2022,55184,Jack Gibbens,LB,LB,LB,2100,5,2,203,320,11,0.0902,0.91425,1,0.0909,1.6,0,,0,1,0,True
2022,48170,Jonathan Harris,DE,DT,DL,1400,8,4,201,489,114,1,1.10659,3,0.0263,3.26667,0,,0,0,0,False
2022,55043,Jake Hansen,OLB,LB,LB,2120,11,2,201,737,14,0.175,0.81014,6,0.4286,3.13333,1,0.0714,5.773,1,0,False
2022,54615,Thomas Booker,DT,DT,DL,2120,10,1,200,641,80,1,0.98073,5,0.0625,3.28,0.5,0.0063,4.281,1,0,False
2022,42470,Damien Wilson,MLB,LB,LB,0750,11,5,198,741,11,0.1528,1.0505,4,0.3636,2.75,2,0.1818,4.7455,2,0,False
2022,42512,David Mayo,MLB,LB,LB,5110,10,3,194,596,9,0.0968,1.6685,3,0.3333,3.43333,1,0.1111,8.876,2,0,False
2022,42436,Henry Anderson,DE,ED,DL,0750,11,0,193,715,88,0.967,0.93599,2,0.0227,4,0,,0,0,0,False
2022,44869,Zach Cunningham,ILB,LB,LB,2100,6,6,193,393,12,0.1062,1.1425,1,0.0833,2.2,0,,0,1,0,False
2022,44885,Jordan Willis,DE,ED,DL,4500,9,0,193,545,128,1,0.88404,12,0.0938,3.23333,2,0.0156,4.7525,0,1,False
2022,46387,Kendal Vickers,DT,DT,DL,2520,8,0,191,502,123,0.984,1.11498,4,0.0325,2.475,0,,0,3,0,False
2022,47900,Austin Bryant,OLB,ED,LB,1540,9,0,191,582,112,0.9032,0.99938,8,0.0714,3.1375,0,,0,3,0,False
2022,46290,Matthew Adams,OLB,LB,LB,0810,10,3,187,655,5,0.0833,1.242,1,0.2,3.1,0,,0,0,0,False
2022,52650,Jonathan Garvin,OLB,ED,LB,1800,12,0,187,717,81,0.9878,0.98979,7,0.0864,3.05714,0,,0,0,0,False
2022,52848,Myles Adams,DE,DT,DL,4600,10,0,185,652,92,1,1.1237,6,0.0652,2.9,0,,0,3,0,False
2022,35485,Linval Joseph,NT,DT,DL,3700,8,8,184,486,75,1,1.40296,1,0.0133,3,0.5,0.0067,4.17,0,0,False
2022,53053,Bryce Huff,DE,ED,DL,3430,14,0,181,909,164,0.9879,0.66942,42,0.2561,2.56429,3.5,0.0213,3.53975,21,1,False
2022,54948,Marquan McCall,NT,DT,DL,0750,16,0,180,1029,74,1,1.09641,3,0.0405,2.93333,0,,0,2,1,False
2022,43092,T.Y. McGill,DT,DT,DL,4500,9,0,178,556,105,0.9906,1.01486,11,0.1048,2.43636,0,,0,4,0,False
2022,42403,Randy Gregory,DE,ED,DL,1400,6,3,177,357,108,0.8852,0.8404,16,0.1482,2.4875,2,0.0185,3.3865,8,0,False
2022,44922,Jaleel Johnson,DT,DT,DL,0200,9,1,177,541,74,1,1.19953,4,0.0541,3.25,1,0.0135,4.864,0,0,False
2022,38589,Vinny Curry,DE,ED,DL,3430,11,0,176,716,86,0.9556,0.87404,6,0.0698,2.76667,0,,0,2,0,False
2022,35441,Ndamukong Suh,DE,DT,DL,3700,8,0,171,486,99,1,1.02412,9,0.0909,3.28889,1,0.0101,4.551,2,0,False
2022,47860,Chase Winovich,DE,ED,DL,1050,7,2,170,440,96,0.9796,0.84808,13,0.1354,3.2,1,0.0104,4.379,1,1,False
2022,54549,DeMarvin Leal,DE,ED,DL,3900,11,2,168,669,89,0.978,1.05151,5,0.0562,4.54,0,,0,0,0,False
2022,53649,Isaiah McDuffie,ILB,LB,LB,1800,9,1,164,554,11,0.1196,1.0635,1,0.0909,2.7,0,,0,0,0,False
2022,46159,Deadrin Senat,DT,DT,DL,4900,12,0,163,777,55,0.9821,1.06136,5,0.0909,2.88,1,0.0182,5.806,1,0,False
2022,53457,Payton Turner,DE,ED,DL,3300,8,0,163,512,93,0.9789,0.84273,10,0.1075,3.51,2,0.0215,4.4425,3,0,False
